Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,TotalPrice
2023-05-27,South,Phone,19,1911,Bangalore,Corporate,0.026946638827681422,Meera,Card,No,Yes,10147,Customer_146,30.960929089523813,2023-05-27,2023-05-30,Ryan,35330.59449080571
2023-05-28,North,Chair,14,382,Mumbai,Retail,0.07704901131755555,Meera,UPI,Yes,No,10148,Customer_147,34.587240349322386,2023-05-28,2023-05-31,Cameron,4935.941887473713
2023-05-29,West,Phone,18,567,Mumbai,Retail,0.027754986354928336,Amit,UPI,Yes,No,10149,Customer_148,13.757866444605433,2023-05-29,2023-06-01,Eric,9922.732609261602
2023-05-30,South,Chair,19,328,Mumbai,Corporate,0.030282487666919655,Meera,UPI,No,No,10150,Customer_149,22.582284901458085,2023-05-30,2023-06-02,Cameron,6043.279536859756
2023-05-31,East,Chair,15,1469,Delhi,Corporate,0.05970338832455648,Meera,Cash,Yes,No,10151,Customer_150,47.59537293404347,2023-05-31,2023-06-03,Ryan,20719.435838268397
2023-06-01,East,Desk,15,1824,Bangalore,Retail,0.2999547733459201,Amit,UPI,No,No,10152,Customer_151,16.09778402108033,2023-06-01,2023-06-04,Cameron,19153.23740125563
2023-06-02,East,Desk,4,1801,Chennai,Corporate,0.0006552428571746316,Amit,Card,Yes,Yes,10153,Customer_152,35.076231595282735,2023-06-02,2023-06-05,Eric,7199.279630456914
2023-06-03,East,Chair,7,869,Delhi,Corporate,0.19160179083612158,Meera,UPI,No,No,10154,Customer_153,38.30672271639158,2023-06-03,2023-06-06,Eric,4917.4863063438725
2023-06-04,North,Chair,13,1601,Chennai,Retail,0.0423731094079672,John,Cash,No,Yes,10155,Customer_154,25.165791475932178,2023-06-04,2023-06-07,Ryan,19931.088473891978
2023-06-05,East,Phone,3,348,Chennai,Retail,0.27618844101323275,Amit,UPI,Yes,No,10156,Customer_155,47.18866940418123,2023-06-05,2023-06-08,Sophie,755.6592675821851
2023-06-06,South,Phone,16,1184,Delhi,Retail,0.02808986800008877,Amit,Cash,No,No,10157,Customer_156,38.14955308484557,2023-06-06,2023-06-09,Sophie,18411.86554060632
2023-06-07,Central,Desk,9,1051,Delhi,Retail,0.28651895613787093,Meera,Cash,Yes,Yes,10158,Customer_157,25.606606093740403,2023-06-07,2023-06-10,Cameron,6748.817193891879
2023-06-08,East,Laptop,8,1656,Bangalore,Retail,0.1832779162450434,Meera,Card,No,No,10159,Customer_158,30.62008407992423,2023-06-08,2023-06-11,Eric,10819.934165585664
2023-06-09,North,Chair,13,827,Bangalore,Retail,0.0003804230746470738,Amit,Card,Yes,Yes,10160,Customer_159,36.16760495412953,2023-06-09,2023-06-12,Eric,10746.91007152447
2023-06-10,North,Phone,17,1949,Mumbai,Corporate,0.2682021593750418,Meera,UPI,Yes,Yes,10161,Customer_160,31.64855811931482,2023-06-10,2023-06-13,Ryan,24246.657853426736
2023-06-11,East,Desk,17,1692,Chennai,Corporate,0.15651354041007548,Amit,Cash,Yes,Yes,10162,Customer_161,44.54139127217341,2023-06-11,2023-06-14,Ryan,24262.04452364459
2023-06-12,Central,Phone,17,645,Bangalore,Retail,0.07880092059914535,John,Cash,No,No,10163,Customer_162,21.059989802618052,2023-06-12,2023-06-15,Eric,10100.947905630372
2023-06-13,East,Chair,1,1704,Mumbai,Retail,0.23018375325468904,John,Card,Yes,No,10164,Customer_163,18.494858302511222,2023-06-13,2023-06-16,Ryan,1311.7668844540099
2023-06-14,North,Chair,8,1083,Bangalore,Corporate,0.277999666166061,Amit,Card,Yes,No,10165,Customer_164,14.622750027286894,2023-06-14,2023-06-17,Sophie,6255.410892337248
2023-06-15,West,Printer,19,493,Delhi,Corporate,0.14510724694403818,Amit,UPI,Yes,No,10166,Customer_165,6.7002335629067815,2023-06-15,2023-06-18,Sophie,8007.780417875194
2023-06-16,South,Laptop,6,1988,Bangalore,Corporate,0.09466604233293326,Sara,Cash,No,No,10167,Customer_166,6.93562839710249,2023-06-16,2023-06-19,Cameron,10798.823447052771
2023-06-17,North,Printer,3,1366,Chennai,Retail,0.23668353718047802,Sara,Card,Yes,No,10168,Customer_167,44.15248368991772,2023-06-17,2023-06-20,Ryan,3128.070864634401
2023-06-18,East,Desk,5,449,Bangalore,Retail,0.2045356493365364,Meera,UPI,No,Yes,10169,Customer_168,35.527691588265824,2023-06-18,2023-06-21,Cameron,1785.8174672394757
2023-06-19,South,Phone,13,1077,Chennai,Corporate,0.2666257451250817,Meera,Cash,No,No,10170,Customer_169,34.72395869464188,2023-06-19,2023-06-22,Ryan,10267.972942503731
2023-06-20,East,Desk,15,1147,Delhi,Retail,0.20775420382835788,Amit,Cash,No,No,10171,Customer_170,32.65892685206987,2023-06-20,2023-06-23,Ryan,13630.588923133104
2023-06-21,East,Chair,14,1174,Chennai,Retail,0.07305850166986089,Amit,Card,Yes,No,10172,Customer_171,43.214861511234716,2023-06-21,2023-06-24,Sophie,15235.210466554166
2023-06-22,West,Printer,16,1525,Bangalore,Retail,0.2794977749277057,Sara,UPI,Yes,No,10173,Customer_172,26.612011654953236,2023-06-22,2023-06-25,Eric,17580.25429176398
2023-06-23,South,Printer,18,1248,Mumbai,Corporate,0.031450724161797394,Sara,Card,No,Yes,10174,Customer_173,44.16848728512351,2023-06-23,2023-06-26,Ryan,21757.490932429384
2023-06-24,South,Printer,11,988,Delhi,Corporate,0.08038282503205436,Amit,UPI,Yes,Yes,10175,Customer_174,21.175026178200763,2023-06-24,2023-06-27,Ryan,9994.399457551634
2023-06-25,West,Desk,3,1183,Bangalore,Retail,0.15605838231716568,John,Cash,Yes,Yes,10176,Customer_175,46.70183769525907,2023-06-25,2023-06-28,Ryan,2995.148801156379
2023-06-26,North,Chair,10,1088,Delhi,Retail,0.1697226078212704,John,UPI,No,Yes,10177,Customer_176,36.439564103655805,2023-06-26,2023-06-29,Eric,9033.41802690458
2023-06-27,East,Phone,10,1089,Delhi,Retail,0.004593175988071629,Meera,UPI,No,Yes,10178,Customer_177,16.57297112109923,2023-06-27,2023-06-30,Cameron,10839.9803134899
2023-06-28,Central,Phone,16,269,Bangalore,Retail,0.23417181774628198,Amit,UPI,Yes,No,10179,Customer_178,30.38382147598813,2023-06-28,2023-07-01,Cameron,3296.1244964200027
2023-06-29,East,Desk,12,824,Bangalore,Retail,0.10848219552761686,Amit,UPI,No,Yes,10180,Customer_179,28.9863752669715,2023-06-29,2023-07-02,Ryan,8815.328050622924
2023-06-30,East,Printer,2,1074,Mumbai,Corporate,0.12192556230064133,Meera,UPI,Yes,Yes,10181,Customer_180,11.205446977865028,2023-06-30,2023-07-03,Ryan,1886.1038921782224
2023-07-01,North,Laptop,9,1335,Delhi,Retail,0.2428108633310837,Sara,Card,No,No,10182,Customer_181,31.605930758777635,2023-07-01,2023-07-04,Cameron,9097.627477077029
2023-07-02,East,Desk,3,1587,Delhi,Retail,0.11378501751826336,Sara,UPI,Yes,No,10183,Customer_182,19.16535306726311,2023-07-02,2023-07-05,Cameron,4219.269531595548
2023-07-03,West,Desk,15,1526,Bangalore,Retail,0.014167462948426445,John,UPI,Yes,Yes,10184,Customer_183,7.355694506432109,2023-07-03,2023-07-06,Sophie,22565.70677311052
2023-07-04,West,Chair,3,670,Chennai,Corporate,0.052931931141105094,Amit,Cash,No,No,10185,Customer_184,47.689527096795416,2023-07-04,2023-07-07,Ryan,1903.6068184063788
2023-07-05,South,Phone,19,290,Bangalore,Corporate,0.28677095171645467,Sara,UPI,Yes,No,10186,Customer_185,33.86706660789295,2023-07-05,2023-07-08,Cameron,3929.8920560423344
2023-07-06,Central,Desk,18,729,Delhi,Retail,0.021121608720754248,John,Cash,Yes,Yes,10187,Customer_186,44.461351934188116,2023-07-06,2023-07-09,Sophie,12844.842250366264
2023-07-07,East,Desk,8,860,Bangalore,Corporate,0.10647936029040486,John,Card,No,No,10188,Customer_187,35.42252022559639,2023-07-07,2023-07-10,Eric,6147.422001202015
2023-07-08,East,Printer,17,938,Mumbai,Corporate,0.15095375011540338,John,Card,Yes,Yes,10189,Customer_188,21.064266146305084,2023-07-08,2023-07-11,Ryan,13538.891500659778
2023-07-09,North,Printer,8,925,Chennai,Corporate,0.147984248201568,Sara,UPI,Yes,Yes,10190,Customer_189,28.070963254796514,2023-07-09,2023-07-12,Cameron,6304.916563308397
2023-07-10,West,Laptop,7,1071,Bangalore,Corporate,0.0011879829036428257,Sara,Card,Yes,No,10191,Customer_190,35.40860421562297,2023-07-10,2023-07-13,Ryan,7488.093692171389
2023-07-11,Central,Chair,7,1886,Mumbai,Corporate,0.1503488194372471,Amit,UPI,No,Yes,10192,Customer_191,48.21135463406469,2023-07-11,2023-07-14,Sophie,11217.094885789464
2023-07-12,South,Laptop,3,391,Delhi,Corporate,0.11513173739322276,Amit,Card,No,Yes,10193,Customer_192,16.415125660476342,2023-07-12,2023-07-15,Cameron,1037.9504720377497
2023-07-13,West,Printer,1,1775,Bangalore,Retail,0.29162380064236715,John,UPI,No,No,10194,Customer_193,44.3739676380853,2023-07-13,2023-07-16,Eric,1257.3677538597983
2023-07-14,South,Phone,4,1465,Delhi,Corporate,0.047747725198148946,John,UPI,No,No,10195,Customer_194,46.58350123824212,2023-07-14,2023-07-17,Eric,5580.198330338847
2023-07-15,North,Printer,5,337,Mumbai,Corporate,0.1062462590278485,Sara,Cash,No,No,10196,Customer_195,35.16869815965305,2023-07-15,2023-07-18,Sophie,1505.9750535380754
2023-07-16,North,Chair,1,544,Delhi,Retail,0.12584444552694593,Sara,Cash,Yes,No,10197,Customer_196,46.9069982330602,2023-07-16,2023-07-19,Eric,475.5406216333414
2023-07-17,East,Printer,15,1403,Mumbai,Retail,0.11720806113028463,Amit,Cash,Yes,Yes,10198,Customer_197,22.90453643648158,2023-07-17,2023-07-20,Eric,18578.35635351316
2023-07-18,Central,Chair,5,1208,Mumbai,Retail,0.19974924829555876,Amit,Cash,Yes,No,10199,Customer_198,47.88572792181992,2023-07-18,2023-07-21,Eric,4833.514540294826
2023-07-19,South,Chair,13,1935,Mumbai,Retail,0.06465385726433065,Meera,UPI,No,No,10200,Customer_199,36.625229472468874,2023-07-19,2023-07-22,Eric,23528.63222051576
2023-07-20,West,Chair,8,702,Bangalore,Corporate,0.06632146584419754,Amit,Card,Yes,Yes,10201,Customer_200,6.890259533846535,2023-07-20,2023-07-23,Eric,5243.538647818987
2023-07-21,North,Chair,8,402,Delhi,Corporate,0.21876328455025593,Sara,UPI,No,Yes,10202,Customer_201,45.809277431857375,2023-07-21,2023-07-24,Eric,2512.457276886377
2023-07-22,East,Chair,5,772,Delhi,Corporate,0.1500871556034539,John,Cash,Yes,Yes,10203,Customer_202,26.801276406493667,2023-07-22,2023-07-25,Eric,3280.6635793706682
2023-07-23,East,Phone,9,391,Chennai,Corporate,0.12454670281719311,Meera,Cash,No,Yes,10204,Customer_203,25.714714315002478,2023-07-23,2023-07-26,Cameron,3080.720152786297
2023-07-24,South,Laptop,1,204,Chennai,Retail,0.05076091550317554,Amit,Card,Yes,No,10205,Customer_204,30.490997269083543,2023-07-24,2023-07-27,Eric,193.64477323735218
2023-07-25,North,Desk,4,1460,Chennai,Corporate,0.056258166873649984,Amit,Cash,Yes,No,10206,Customer_205,11.722304604705258,2023-07-25,2023-07-28,Cameron,5511.452305457884
2023-07-26,Central,Laptop,3,1916,Chennai,Corporate,0.003165491044770163,Sara,UPI,No,Yes,10207,Customer_206,26.112472185532937,2023-07-26,2023-07-29,Ryan,5729.8047574746615
2023-07-27,North,Chair,2,510,Delhi,Retail,0.02742788065851277,Meera,UPI,Yes,Yes,10208,Customer_207,42.40072475229856,2023-07-27,2023-07-30,Sophie,992.023561728317
2023-07-28,South,Phone,8,748,Mumbai,Corporate,0.1670516084070723,Amit,UPI,Yes,Yes,10209,Customer_208,5.69671066118819,2023-07-28,2023-07-31,Eric,4984.363175292079
2023-07-29,South,Printer,9,255,Mumbai,Corporate,0.26756193900252295,John,UPI,No,Yes,10210,Customer_209,17.281272214596708,2023-07-29,2023-08-01,Sophie,1680.9453499892097
2023-07-30,North,Phone,2,642,Bangalore,Corporate,0.08614942953916722,Sara,UPI,Yes,No,10211,Customer_210,5.11045638997299,2023-07-30,2023-08-02,Eric,1173.3841324717093
2023-07-31,South,Chair,14,1460,Mumbai,Corporate,0.09832416776883844,Meera,Card,Yes,Yes,10212,Customer_211,23.707008911743173,2023-07-31,2023-08-03,Cameron,18430.254010804943
2023-08-01,North,Phone,14,1069,Delhi,Retail,0.03468168318345366,Amit,UPI,No,No,10213,Customer_212,37.77419797221806,2023-08-01,2023-08-04,Eric,14446.953929476433
2023-08-02,West,Phone,4,1420,Delhi,Retail,0.11658928368213083,Amit,Cash,No,Yes,10214,Customer_213,40.94473231015829,2023-08-02,2023-08-05,Ryan,5017.772868685497
2023-08-03,North,Chair,6,784,Delhi,Retail,0.011166511370798748,Meera,Cash,No,No,10215,Customer_214,47.53353925071529,2023-08-03,2023-08-06,Sophie,4651.472730511763
2023-08-04,North,Phone,11,1794,Bangalore,Retail,0.2752802088785701,Sara,Cash,No,No,10216,Customer_215,32.38270758368539,2023-08-04,2023-08-07,Sophie,14301.620357990298
2023-08-05,South,Desk,3,951,Chennai,Retail,0.2019334044373586,Meera,Cash,No,No,10217,Customer_216,16.458208999380297,2023-08-05,2023-08-08,Ryan,2276.883997140216
2023-08-06,South,Desk,8,1737,Mumbai,Corporate,0.2972246428179656,Meera,Card,Yes,No,10218,Customer_217,46.58665771115145,2023-08-06,2023-08-09,Cameron,9765.76636340155
2023-08-07,East,Phone,3,1672,Delhi,Corporate,0.2648469488035481,Sara,Cash,No,Yes,10219,Customer_218,39.88920892461692,2023-08-07,2023-08-10,Cameron,3687.5277048014027
2023-08-08,East,Printer,14,559,Delhi,Retail,0.1418971781094458,Amit,Card,No,No,10220,Customer_219,30.849281735141503,2023-08-08,2023-08-11,Ryan,6715.512684115477
2023-08-09,West,Chair,13,1923,Chennai,Retail,0.15590550934511307,John,Cash,Yes,Yes,10221,Customer_220,36.303809707352116,2023-08-09,2023-08-12,Sophie,21101.51817188152
2023-08-10,East,Desk,13,1018,Delhi,Retail,0.05717281395515815,Sara,Card,Yes,No,10222,Customer_221,46.594235975334314,2023-08-10,2023-08-13,Eric,12477.374980117436
2023-08-11,North,Printer,2,229,Mumbai,Corporate,0.13861180285186667,John,Card,Yes,No,10223,Customer_222,37.05773128128148,2023-08-11,2023-08-14,Cameron,394.51579429384503
2023-08-12,South,Phone,13,307,Bangalore,Retail,0.27090836204784347,Amit,Card,Yes,Yes,10224,Customer_223,21.57685284131303,2023-08-12,2023-08-15,Eric,2909.804727067057
2023-08-13,East,Printer,19,1043,Delhi,Corporate,0.015256027090746338,Meera,Cash,Yes,Yes,10225,Customer_224,37.08626910300935,2023-08-13,2023-08-16,Sophie,19514.67131114268
2023-08-14,East,Laptop,6,1825,Mumbai,Corporate,0.2590670408994929,John,Card,No,No,10226,Customer_225,6.812517323092454,2023-08-14,2023-08-17,Eric,8113.215902150553
2023-08-15,West,Desk,16,916,Delhi,Corporate,0.10228434049278291,Amit,UPI,Yes,No,10227,Customer_226,22.388700282376156,2023-08-15,2023-08-18,Ryan,13156.920705737773
2023-08-16,West,Phone,2,1090,Chennai,Corporate,0.2698538295288929,Amit,UPI,No,Yes,10228,Customer_227,23.284536433051066,2023-08-16,2023-08-19,Cameron,1591.7186516270135
2023-08-17,North,Chair,8,1159,Delhi,Retail,0.2822639719024454,Meera,Cash,Yes,No,10229,Customer_228,12.50772054893756,2023-08-17,2023-08-20,Cameron,6654.848452520527
2023-08-18,South,Phone,17,1668,Delhi,Corporate,0.20125946610057177,Meera,UPI,No,Yes,10230,Customer_229,6.038846624829658,2023-08-18,2023-08-21,Ryan,22649.086579252187
2023-08-19,West,Chair,2,1092,Bangalore,Corporate,0.19932713597780335,Amit,UPI,Yes,Yes,10231,Customer_230,11.002155648698427,2023-08-19,2023-08-22,Ryan,1748.6695350244775
2023-08-20,East,Phone,10,1661,Chennai,Retail,0.13582630131262202,Amit,UPI,No,Yes,10232,Customer_231,34.457967310867474,2023-08-20,2023-08-23,Cameron,14353.925135197349
2023-08-21,South,Printer,16,931,Chennai,Corporate,0.25066206736311225,John,Cash,No,No,10233,Customer_232,41.10299673636594,2023-08-21,2023-08-24,Cameron,11162.13784455908
2023-08-22,South,Printer,6,805,Bangalore,Corporate,0.28848382752998497,Amit,Cash,No,No,10234,Customer_233,49.469157172713835,2023-08-22,2023-08-25,Cameron,3436.623113030172
2023-08-23,East,Printer,2,656,Delhi,Corporate,0.23252454010173576,Amit,UPI,No,Yes,10235,Customer_234,20.586357639882245,2023-08-23,2023-08-26,Sophie,1006.9278033865227
2023-08-24,West,Laptop,2,814,Mumbai,Retail,0.18658102012701275,John,Cash,No,Yes,10236,Customer_235,31.972065001749577,2023-08-24,2023-08-27,Sophie,1324.2460992332233
2023-08-25,East,Chair,13,1958,Chennai,Corporate,0.18203786874640102,Sara,Card,No,Yes,10237,Customer_236,47.17152350668049,2023-08-25,2023-08-28,Sophie,20820.408088929107
2023-08-26,South,Printer,15,897,Chennai,Corporate,0.2548409704750987,John,UPI,No,Yes,10238,Customer_237,12.516880160216868,2023-08-26,2023-08-29,Eric,10026.114742257547
2023-08-27,Central,Laptop,2,1919,Delhi,Retail,0.1623611297313895,John,Cash,No,No,10239,Customer_238,37.29405138542342,2023-08-27,2023-08-30,Sophie,3214.857984090927
2023-08-28,Central,Chair,7,1718,Delhi,Retail,0.24115796587464677,Meera,Cash,No,Yes,10240,Customer_239,38.974042991712345,2023-08-28,2023-08-31,Cameron,9125.834302391499
2023-08-29,North,Phone,3,873,Chennai,Corporate,0.15266557655227372,John,UPI,No,No,10241,Customer_240,9.003899114120227,2023-08-29,2023-09-01,Sophie,2219.168855009595
2023-08-30,East,Laptop,8,1470,Delhi,Corporate,0.018733282492177237,Amit,Cash,Yes,Yes,10242,Customer_241,43.75622233323793,2023-08-30,2023-09-02,Cameron,11539.696597891996
2023-08-31,East,Desk,14,742,Mumbai,Retail,0.11518410267124657,Amit,UPI,No,No,10243,Customer_242,41.58972711998798,2023-08-31,2023-09-03,Ryan,9191.467541451091
2023-09-01,North,Laptop,7,1787,Chennai,Corporate,0.1333322873014496,Amit,Cash,No,No,10244,Customer_243,6.50313529598455,2023-09-01,2023-09-04,Eric,10841.146418146167
2023-09-02,North,Laptop,7,1056,Mumbai,Retail,0.042485173495985164,Sara,Card,Yes,No,10245,Customer_244,9.098798669602317,2023-09-02,2023-09-05,Eric,7077.949597517678
2023-09-03,North,Chair,1,1811,Mumbai,Corporate,0.030748898756763843,Amit,UPI,No,No,10246,Customer_245,7.210710225133354,2023-09-03,2023-09-06,Ryan,1755.3137443515006
2023-09-04,South,Phone,17,1096,Delhi,Retail,0.16063948489708624,Sara,Card,No,No,10247,Customer_246,20.0634589309713,2023-09-04,2023-09-07,Cameron,15638.965117397489
2023-09-05,East,Desk,9,1662,Mumbai,Corporate,0.025543090966824642,Amit,UPI,Yes,Yes,10248,Customer_247,27.918004580596676,2023-09-05,2023-09-08,Eric,14575.926445318237
2023-09-06,South,Printer,13,477,Delhi,Retail,0.09088355036702518,John,Cash,Yes,Yes,10249,Customer_248,28.955647757958296,2023-09-06,2023-09-09,Sophie,5637.431104174077
2023-09-07,North,Printer,19,751,Bangalore,Retail,0.2233790927889228,Meera,Card,No,No,10250,Customer_249,17.04500418962492,2023-09-07,2023-09-10,Cameron,11081.60372499486
2023-09-08,East,Laptop,19,1836,Delhi,Retail,0.2893296538703942,Amit,Cash,Yes,Yes,10251,Customer_250,46.02185989521234,2023-09-08,2023-09-11,Eric,24791.02435438517
2023-09-09,South,Chair,17,310,Mumbai,Retail,0.21536117416557857,Sara,UPI,No,Yes,10252,Customer_251,21.571825544236095,2023-09-09,2023-09-12,Ryan,4135.046612147401
2023-09-10,South,Chair,10,584,Bangalore,Retail,0.29778766453586103,Sara,UPI,No,Yes,10253,Customer_252,7.049757018440863,2023-09-10,2023-09-13,Cameron,4100.920039110571
2023-09-11,North,Printer,10,960,Delhi,Corporate,0.2095013913838208,Meera,UPI,No,Yes,10254,Customer_253,18.510220019362386,2023-09-11,2023-09-14,Eric,7588.78664271532
2023-09-12,East,Desk,4,1414,Mumbai,Corporate,0.08813834119629825,Amit,UPI,Yes,Yes,10255,Customer_254,28.899924014487,2023-09-12,2023-09-15,Ryan,5157.489542193737
2023-09-13,North,Phone,8,1713,Chennai,Retail,0.20161576215160856,John,UPI,No,Yes,10256,Customer_255,23.36998201647044,2023-09-13,2023-09-16,Cameron,10941.057595474356
2023-09-14,East,Desk,18,893,Chennai,Corporate,0.21064702955907114,Amit,Card,No,Yes,10257,Customer_256,17.32291335946666,2023-09-14,2023-09-17,Sophie,12688.05964686749
2023-09-15,Central,Phone,14,1649,Delhi,Corporate,0.11151809538493818,Amit,UPI,Yes,No,10258,Customer_257,10.909546239394285,2023-09-15,2023-09-18,Cameron,20511.493249943316
2023-09-16,West,Printer,18,604,Delhi,Corporate,0.005314155182816705,Meera,Cash,No,Yes,10259,Customer_258,41.86240250433034,2023-09-16,2023-09-19,Sophie,10814.224504852416
2023-09-17,West,Phone,14,1558,Chennai,Corporate,0.21095993543264607,Amit,Card,No,Yes,10260,Customer_259,49.826535895588634,2023-09-17,2023-09-20,Cameron,17210.541888343123
2023-09-18,West,Chair,15,1432,Mumbai,Corporate,0.006510028582662486,John,Cash,No,Yes,10261,Customer_260,19.82939600857469,2023-09-18,2023-09-21,Ryan,21340.16458604441
2023-09-19,North,Laptop,4,221,Mumbai,Corporate,0.18935642341802134,Sara,UPI,No,No,10262,Customer_261,22.172946987947178,2023-09-19,2023-09-22,Sophie,716.6089216984691
2023-09-20,Central,Laptop,13,877,Mumbai,Retail,0.04908494662276652,Meera,Cash,No,No,10263,Customer_262,32.811688610463065,2023-09-20,2023-09-23,Sophie,10841.382523553839
2023-09-21,East,Printer,8,810,Delhi,Corporate,0.169681058324413,John,Card,No,Yes,10264,Customer_263,37.329866363099356,2023-09-21,2023-09-24,Cameron,5380.4667420578035
2023-09-22,South,Chair,18,1431,Bangalore,Corporate,0.15117390761418,Sara,Card,Yes,No,10265,Customer_264,22.641329066161607,2023-09-22,2023-09-25,Eric,21864.06248767395
2023-09-23,East,Desk,12,207,Bangalore,Corporate,0.004054092691854771,Meera,Card,No,No,10266,Customer_265,45.72182826418169,2023-09-23,2023-09-26,Sophie,2473.929633753433
2023-09-24,South,Chair,14,901,Bangalore,Retail,0.10885974509853104,Meera,Cash,No,Yes,10267,Customer_266,30.200179515301325,2023-09-24,2023-09-27,Cameron,11240.843175327129
2023-09-25,East,Laptop,2,1910,Bangalore,Corporate,0.18032735021889082,Sara,Card,Yes,No,10268,Customer_267,25.267553438266894,2023-09-25,2023-09-28,Ryan,3131.149522163837
2023-09-26,Central,Laptop,18,728,Bangalore,Corporate,0.2545819655696339,Sara,Cash,No,Yes,10269,Customer_268,34.10027389219573,2023-09-26,2023-09-29,Cameron,9767.957923175516
